origin,State_Name,State_Post_Office_Code,County
,MICHIGAN,MI,Oscoda County
,MICHIGAN,MI,Sanilac County
,MICHIGAN,MI,Alcona County
,MICHIGAN,MI,Genesee County
,MICHIGAN,MI,Calhoun County
,MICHIGAN,MI,Wayne County
,MICHIGAN,MI,Ogemaw County
,MICHIGAN,MI,Kent County
,MICHIGAN,MI,Kent County
,MICHIGAN,MI,Mason County
,MICHIGAN,MI,Mason County
,MICHIGAN,MI,Lake County
,MICHIGAN,MI,Oscoda County
,MICHIGAN,MI,Mackinac County
,MICHIGAN,MI,Lenawee County
,MICHIGAN,MI,Antrim County
,MICHIGAN,MI,Washtenaw County
,MICHIGAN,MI,Manistee County
,MICHIGAN,MI,Schoolcraft County
,MICHIGAN,MI,Cass County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,Sanilac County
,MICHIGAN,MI,Marquette County
,MICHIGAN,MI,Marquette County
,MICHIGAN,MI,Marquette County
,MICHIGAN,MI,Calhoun County
,MICHIGAN,MI,Ingham County
,MICHIGAN,MI,Ingham County
,MICHIGAN,MI,Ingham County
,MICHIGAN,MI,Ingham County
,MICHIGAN,MI,Van Buren County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Oceana County
,MICHIGAN,MI,Mecosta County
,MICHIGAN,MI,Mecosta County
,MICHIGAN,MI,Mecosta County
,MICHIGAN,MI,Menominee County
,MICHIGAN,MI,Barry County
,MICHIGAN,MI,Midland County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Washtenaw County
,MICHIGAN,MI,Tuscola County
,MICHIGAN,MI,Tuscola County
,MICHIGAN,MI,Oscoda County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Missaukee County
,MICHIGAN,MI,Macomb County
,MICHIGAN,MI,Isabella County
,MICHIGAN,MI,Isabella County
,MICHIGAN,MI,Isabella County
,MICHIGAN,MI,Ionia County
,MICHIGAN,MI,Alger County
MKG,MICHIGAN,MI,Muskegon County
,MICHIGAN,MI,Muskegon County
,MICHIGAN,MI,Muskegon County
,MICHIGAN,MI,Muskegon County
,MICHIGAN,MI,Muskegon County
,MICHIGAN,MI,Jackson County
,MICHIGAN,MI,Jackson County
,MICHIGAN,MI,Jackson County
,MICHIGAN,MI,Macomb County
,MICHIGAN,MI,Luce County
,MICHIGAN,MI,Alcona County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Berrien County
,MICHIGAN,MI,Cass County
,MICHIGAN,MI,Muskegon County
,MICHIGAN,MI,Leelanau County
,MICHIGAN,MI,Leelanau County
,MICHIGAN,MI,Leelanau County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Ottawa County
,MICHIGAN,MI,Ottawa County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Saginaw County
,MICHIGAN,MI,Montmorency County
,MICHIGAN,MI,Ingham County
,MICHIGAN,MI,Presque Isle County
,MICHIGAN,MI,Ontonagon County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Iosco County
,MICHIGAN,MI,Shiawassee County
,MICHIGAN,MI,Shiawassee County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Kalamazoo County
,MICHIGAN,MI,Livingston County
,MICHIGAN,MI,Van Buren County
PLN,MICHIGAN,MI,Emmet County
,MICHIGAN,MI,Shiawassee County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Emmet County
,MICHIGAN,MI,Bay County
,MICHIGAN,MI,Allegan County
,MICHIGAN,MI,Allegan County
,MICHIGAN,MI,Wayne County
,MICHIGAN,MI,Wayne County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Macomb County
,MICHIGAN,MI,Huron County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,Allegan County
,MICHIGAN,MI,Presque Isle County
,MICHIGAN,MI,Delta County
,MICHIGAN,MI,Macomb County
,MICHIGAN,MI,Osceola County
,MICHIGAN,MI,Osceola County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Marquette County
,MICHIGAN,MI,Kent County
,MICHIGAN,MI,Presque Isle County
,MICHIGAN,MI,Macomb County
,MICHIGAN,MI,Macomb County
,MICHIGAN,MI,Roscommon County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,Saginaw County
,MICHIGAN,MI,Saginaw County
MBS,MICHIGAN,MI,Saginaw County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,Roscommon County
,MICHIGAN,MI,Mackinac County
,MICHIGAN,MI,Clinton County
,MICHIGAN,MI,Clinton County
,MICHIGAN,MI,Clinton County
,MICHIGAN,MI,Clinton County
,MICHIGAN,MI,Clinton County
,MICHIGAN,MI,Clinton County
,MICHIGAN,MI,Clinton County
,MICHIGAN,MI,Clinton County
,MICHIGAN,MI,Washtenaw County
,MICHIGAN,MI,Sanilac County
,MICHIGAN,MI,Sanilac County
,MICHIGAN,MI,Chippewa County
CIU,MICHIGAN,MI,Chippewa County
,MICHIGAN,MI,Berrien County
,MICHIGAN,MI,Kalamazoo County
,MICHIGAN,MI,Kalamazoo County
,MICHIGAN,MI,Kalamazoo County
,MICHIGAN,MI,Huron County
,MICHIGAN,MI,Oceana County
,MICHIGAN,MI,Montcalm County
,MICHIGAN,MI,Houghton County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Van Buren County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Monroe County
,MICHIGAN,MI,Kent County
,MICHIGAN,MI,Ottawa County
,MICHIGAN,MI,Mecosta County
,MICHIGAN,MI,Schoolcraft County
,MICHIGAN,MI,St. Joseph County
,MICHIGAN,MI,St. Joseph County
,MICHIGAN,MI,Eaton County
,MICHIGAN,MI,Eaton County
,MICHIGAN,MI,Wayne County
,MICHIGAN,MI,Lenawee County
,MICHIGAN,MI,Lenawee County
,MICHIGAN,MI,Lenawee County
,MICHIGAN,MI,Lenawee County
,MICHIGAN,MI,Lenawee County
,MICHIGAN,MI,Benzie County
,MICHIGAN,MI,Benzie County
,MICHIGAN,MI,Berrien County
,MICHIGAN,MI,St. Joseph County
,MICHIGAN,MI,St. Joseph County
,MICHIGAN,MI,Cheboygan County
TVC,MICHIGAN,MI,Grand Traverse County
,MICHIGAN,MI,Leelanau County
,MICHIGAN,MI,Grand Traverse County
,MICHIGAN,MI,Leelanau County
,MICHIGAN,MI,Grand Traverse County
,MICHIGAN,MI,Wayne County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Cass County
,MICHIGAN,MI,Macomb County
,MICHIGAN,MI,Macomb County
,MICHIGAN,MI,Tuscola County
,MICHIGAN,MI,Tuscola County
,MICHIGAN,MI,Tuscola County
,MICHIGAN,MI,Eaton County
,MICHIGAN,MI,Kalamazoo County
,MICHIGAN,MI,Gogebic County
,MICHIGAN,MI,Berrien County
,MICHIGAN,MI,Berrien County
,MICHIGAN,MI,Allegan County
,MICHIGAN,MI,Livingston County
,MICHIGAN,MI,Isabella County
,MICHIGAN,MI,Oakland County
,MICHIGAN,MI,Ogemaw County
,MICHIGAN,MI,Ogemaw County
,MICHIGAN,MI,Clinton County
,MICHIGAN,MI,Newaygo County
,MICHIGAN,MI,Washtenaw County
,MICHIGAN,MI,Iosco County
,MICHIGAN,MI,Ingham County
,MICHIGAN,MI,Washtenaw County
,MICHIGAN,MI,Isabella County
,MICHIGAN,MI,Wayne County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,St. Clair County
,MICHIGAN,MI,Sanilac County
,MICHIGAN,MI,Washtenaw County
,MICHIGAN,MI,Allegan County
,MICHIGAN,MI,Ottawa County
,MICHIGAN,MI,Ottawa County
,MICHIGAN,MI,Ottawa County
,MICHIGAN,MI,Ottawa County
,MINNESOTA,MN,Norman County
,MINNESOTA,MN,Norman County
,MINNESOTA,MN,Norman County
,MINNESOTA,MN,Washington County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Hubbard County
,MINNESOTA,MN,Freeborn County
,MINNESOTA,MN,Freeborn County
,MINNESOTA,MN,Douglas County
,MINNESOTA,MN,Douglas County
,MINNESOTA,MN,Martin County
,MINNESOTA,MN,Blue Earth County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Wright County
,MINNESOTA,MN,Anoka County
,MINNESOTA,MN,Swift County
,MINNESOTA,MN,Swift County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Sibley County
,MINNESOTA,MN,Marshall County
,MINNESOTA,MN,Grant County
,MINNESOTA,MN,Kandiyohi County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Mower County
,MINNESOTA,MN,Mower County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Clearwater County
,MINNESOTA,MN,Clearwater County
,MINNESOTA,MN,Clearwater County
,MINNESOTA,MN,Clay County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Clay County
,MINNESOTA,MN,Wilkin County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Lake of the Woods County
,MINNESOTA,MN,Lake of the Woods County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Sherburne County
BJI,MINNESOTA,MN,Beltrami County
,MINNESOTA,MN,Beltrami County
,MINNESOTA,MN,Beltrami County
,MINNESOTA,MN,Hubbard County
,MINNESOTA,MN,Beltrami County
,MINNESOTA,MN,Beltrami County
,MINNESOTA,MN,Beltrami County
,MINNESOTA,MN,Swift County
,MINNESOTA,MN,Swift County
,MINNESOTA,MN,Swift County
,MINNESOTA,MN,Koochiching County
,MINNESOTA,MN,Itasca County
,MINNESOTA,MN,Itasca County
,MINNESOTA,MN,Sherburne County
,MINNESOTA,MN,Cottonwood County
,MINNESOTA,MN,Faribault County
,MINNESOTA,MN,Faribault County
,MINNESOTA,MN,Martin County
,MINNESOTA,MN,Itasca County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Crow Wing County
BRD,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Wilkin County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Stearns County
,MINNESOTA,MN,Morrison County
,MINNESOTA,MN,Wright County
,MINNESOTA,MN,Wright County
,MINNESOTA,MN,Dakota County
CHU,MINNESOTA,MN,Houston County
,MINNESOTA,MN,Isanti County
,MINNESOTA,MN,Isanti County
,MINNESOTA,MN,Isanti County
,MINNESOTA,MN,Morrison County
,MINNESOTA,MN,Goodhue County
,MINNESOTA,MN,Yellow Medicine County
,MINNESOTA,MN,Yellow Medicine County
,MINNESOTA,MN,Meeker County
,MINNESOTA,MN,Martin County
,MINNESOTA,MN,Carver County
,MINNESOTA,MN,Carver County
,MINNESOTA,MN,Itasca County
,MINNESOTA,MN,Anoka County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Todd County
,MINNESOTA,MN,Sherburne County
,MINNESOTA,MN,Sherburne County
,MINNESOTA,MN,Stevens County
,MINNESOTA,MN,Carlton County
,MINNESOTA,MN,Carlton County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Meeker County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Isanti County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Wright County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Becker County
,MINNESOTA,MN,Mower County
,MINNESOTA,MN,Dodge County
DLH,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Nicollet County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Grant County
,MINNESOTA,MN,Scott County
,MINNESOTA,MN,Sherburne County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Waseca County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Carver County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Olmsted County
,MINNESOTA,MN,Martin County
,MINNESOTA,MN,Rice County
,MINNESOTA,MN,Rice County
,MINNESOTA,MN,Rice County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Anoka County
,MINNESOTA,MN,Washington County
,MINNESOTA,MN,Washington County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Wright County
,MINNESOTA,MN,Goodhue County
,MINNESOTA,MN,Blue Earth County
,MINNESOTA,MN,Douglas County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Marshall County
,MINNESOTA,MN,Marshall County
,MINNESOTA,MN,Marshall County
,MINNESOTA,MN,Marshall County
,MINNESOTA,MN,McLeod County
,MINNESOTA,MN,McLeod County
,MINNESOTA,MN,Pope County
,MINNESOTA,MN,Chippewa County
,MINNESOTA,MN,Clearwater County
,MINNESOTA,MN,Goodhue County
,MINNESOTA,MN,Big Stone County
,MINNESOTA,MN,Cook County
,MINNESOTA,MN,Cook County
,MINNESOTA,MN,Cook County
,MINNESOTA,MN,Itasca County
,MINNESOTA,MN,Itasca County
,MINNESOTA,MN,Itasca County
,MINNESOTA,MN,Itasca County
,MINNESOTA,MN,Yellow Medicine County
,MINNESOTA,MN,Marshall County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Kittson County
,MINNESOTA,MN,Norman County
,MINNESOTA,MN,Norman County
,MINNESOTA,MN,Anoka County
,MINNESOTA,MN,Anoka County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Clay County
,MINNESOTA,MN,Clay County
,MINNESOTA,MN,Renville County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Grant County
HIB,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Itasca County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Pine County
,MINNESOTA,MN,Pine County
,MINNESOTA,MN,Pine County
,MINNESOTA,MN,Stearns County
,MINNESOTA,MN,Wright County
,MINNESOTA,MN,McLeod County
,MINNESOTA,MN,McLeod County
,MINNESOTA,MN,McLeod County
INL,MINNESOTA,MN,Koochiching County
,MINNESOTA,MN,Koochiching County
,MINNESOTA,MN,Koochiching County
,MINNESOTA,MN,Koochiching County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Mille Lacs County
,MINNESOTA,MN,Lincoln County
,MINNESOTA,MN,Jackson County
,MINNESOTA,MN,Jackson County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Cottonwood County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Scott County
,MINNESOTA,MN,Scott County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Kittson County
,MINNESOTA,MN,Beltrami County
,MINNESOTA,MN,Kittson County
,MINNESOTA,MN,Kittson County
,MINNESOTA,MN,Goodhue County
,MINNESOTA,MN,Jackson County
,MINNESOTA,MN,Becker County
,MINNESOTA,MN,Hubbard County
,MINNESOTA,MN,Clearwater County
,MINNESOTA,MN,Le Sueur County
,MINNESOTA,MN,Le Sueur County
,MINNESOTA,MN,Chisago County
,MINNESOTA,MN,Chisago County
,MINNESOTA,MN,Anoka County
,MINNESOTA,MN,Anoka County
,MINNESOTA,MN,Anoka County
,MINNESOTA,MN,Meeker County
,MINNESOTA,MN,Meeker County
,MINNESOTA,MN,Meeker County
,MINNESOTA,MN,Morrison County
,MINNESOTA,MN,Koochiching County
,MINNESOTA,MN,Koochiching County
,MINNESOTA,MN,Todd County
,MINNESOTA,MN,Todd County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Rock County
,MINNESOTA,MN,Rock County
,MINNESOTA,MN,Scott County
,MINNESOTA,MN,Mower County
,MINNESOTA,MN,Lac qui Parle County
,MINNESOTA,MN,Watonwan County
,MINNESOTA,MN,Mahnomen County
,MINNESOTA,MN,Mahnomen County
,MINNESOTA,MN,Blue Earth County
,MINNESOTA,MN,Blue Earth County
,MINNESOTA,MN,Blue Earth County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Wright County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Itasca County
,MINNESOTA,MN,Lyon County
,MINNESOTA,MN,Lyon County
,MINNESOTA,MN,Stearns County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Steele County
,MINNESOTA,MN,Marshall County
,MINNESOTA,MN,Mille Lacs County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Hennepin County
MSP,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Anoka County
,MINNESOTA,MN,Faribault County
,MINNESOTA,MN,Chippewa County
,MINNESOTA,MN,Chippewa County
,MINNESOTA,MN,Rice County
,MINNESOTA,MN,Sherburne County
,MINNESOTA,MN,Clay County
,MINNESOTA,MN,Clay County
,MINNESOTA,MN,Carlton County
,MINNESOTA,MN,Carlton County
,MINNESOTA,MN,Kanabec County
,MINNESOTA,MN,Kanabec County
,MINNESOTA,MN,Stevens County
,MINNESOTA,MN,Renville County
,MINNESOTA,MN,Morrison County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Swift County
,MINNESOTA,MN,Hubbard County
,MINNESOTA,MN,Ramsey County
,MINNESOTA,MN,Scott County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Brown County
,MINNESOTA,MN,Brown County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Nicollet County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Crow Wing County
,MINNESOTA,MN,Chisago County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Koochiching County
,MINNESOTA,MN,Morrison County
,MINNESOTA,MN,Carver County
,MINNESOTA,MN,Renville County
,MINNESOTA,MN,Renville County
,MINNESOTA,MN,Morrison County
,MINNESOTA,MN,Mille Lacs County
,MINNESOTA,MN,Mille Lacs County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Olmsted County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Big Stone County
,MINNESOTA,MN,Big Stone County
,MINNESOTA,MN,Wright County
,MINNESOTA,MN,Steele County
,MINNESOTA,MN,Steele County
,MINNESOTA,MN,Hubbard County
,MINNESOTA,MN,Hubbard County
,MINNESOTA,MN,Hubbard County
,MINNESOTA,MN,Stearns County
,MINNESOTA,MN,Stearns County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Morrison County
,MINNESOTA,MN,Roseau County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Pipestone County
,MINNESOTA,MN,Pipestone County
,MINNESOTA,MN,Wabasha County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Becker County
,MINNESOTA,MN,Fillmore County
,MINNESOTA,MN,Fillmore County
,MINNESOTA,MN,Mille Lacs County
,MINNESOTA,MN,Isanti County
,MINNESOTA,MN,Mille Lacs County
,MINNESOTA,MN,Isanti County
,MINNESOTA,MN,Mille Lacs County
,MINNESOTA,MN,Scott County
,MINNESOTA,MN,Scott County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Red Lake County
,MINNESOTA,MN,Pierce County
,MINNESOTA,MN,Goodhue County
,MINNESOTA,MN,Redwood County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Hennepin County
RST,MINNESOTA,MN,Olmsted County
,MINNESOTA,MN,Olmsted County
,MINNESOTA,MN,Olmsted County
,MINNESOTA,MN,Olmsted County
,MINNESOTA,MN,Wright County
,MINNESOTA,MN,Lake of the Woods County
,MINNESOTA,MN,Lake of the Woods County
,MINNESOTA,MN,Roseau County
,MINNESOTA,MN,Roseau County
,MINNESOTA,MN,Jackson County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Chisago County
,MINNESOTA,MN,Fillmore County
,MINNESOTA,MN,Clay County
,MINNESOTA,MN,Olmsted County
,MINNESOTA,MN,Stearns County
STC,MINNESOTA,MN,Sherburne County
,MINNESOTA,MN,Anoka County
,MINNESOTA,MN,Watonwan County
,MINNESOTA,MN,Watonwan County
,MINNESOTA,MN,Washington County
,MINNESOTA,MN,Ramsey County
,MINNESOTA,MN,Ramsey County
,MINNESOTA,MN,Washington County
,MINNESOTA,MN,Ramsey County
,MINNESOTA,MN,Pine County
,MINNESOTA,MN,Stearns County
,MINNESOTA,MN,Redwood County
,MINNESOTA,MN,Brown County
,MINNESOTA,MN,Ramsey County
,MINNESOTA,MN,Lake County
,MINNESOTA,MN,McLeod County
,MINNESOTA,MN,Murray County
,MINNESOTA,MN,Brown County
,MINNESOTA,MN,Brown County
,MINNESOTA,MN,Dakota County
,MINNESOTA,MN,Brown County
,MINNESOTA,MN,Brown County
,MINNESOTA,MN,Houston County
,MINNESOTA,MN,Mower County
,MINNESOTA,MN,Chisago County
,MINNESOTA,MN,Goodhue County
,MINNESOTA,MN,Wadena County
,MINNESOTA,MN,Pope County
,MINNESOTA,MN,Marshall County
,MINNESOTA,MN,Washington County
,MINNESOTA,MN,Lyon County
,MINNESOTA,MN,Chisago County
,MINNESOTA,MN,Wilkin County
TVF,MINNESOTA,MN,Pennington County
,MINNESOTA,MN,Pennington County
,MINNESOTA,MN,Wilkin County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Lyon County
,MINNESOTA,MN,Pipestone County
,MINNESOTA,MN,Watonwan County
,MINNESOTA,MN,Lake County
,MINNESOTA,MN,Lake County
,MINNESOTA,MN,Lake County
,MINNESOTA,MN,Lake County
,MINNESOTA,MN,Lincoln County
,MINNESOTA,MN,St. Louis County
,MINNESOTA,MN,Wabasha County
,MINNESOTA,MN,Carver County
,MINNESOTA,MN,Carver County
,MINNESOTA,MN,Otter Tail County
,MINNESOTA,MN,Wadena County
,MINNESOTA,MN,Cass County
,MINNESOTA,MN,Marshall County
,MINNESOTA,MN,Marshall County
,MINNESOTA,MN,Polk County
,MINNESOTA,MN,Roseau County
,MINNESOTA,MN,Waseca County
,MINNESOTA,MN,Beltrami County
,MINNESOTA,MN,Stearns County
,MINNESOTA,MN,Meeker County
,MINNESOTA,MN,Becker County
,MINNESOTA,MN,Hennepin County
,MINNESOTA,MN,Rice County
,MINNESOTA,MN,Faribault County
,MINNESOTA,MN,Goodhue County
,MINNESOTA,MN,Grant County
,MINNESOTA,MN,Grant County
,MINNESOTA,MN,Grant County
,MINNESOTA,MN,Cottonwood County
,MINNESOTA,MN,Aitkin County
,MINNESOTA,MN,Traverse County
,MINNESOTA,MN,Traverse County
,MINNESOTA,MN,Ramsey County
,MINNESOTA,MN,Kandiyohi County
,MINNESOTA,MN,Kandiyohi County
,MINNESOTA,MN,Cottonwood County
,MINNESOTA,MN,Cottonwood County
,MINNESOTA,MN,Winona County
,MINNESOTA,MN,Winona County
,MINNESOTA,MN,McLeod County
,MINNESOTA,MN,Wilkin County
,MINNESOTA,MN,Nobles County
,MINNESOTA,MN,Carver County
,MISSOURI,MO,Bates County
,MISSOURI,MO,Jasper County
,MISSOURI,MO,Gentry County
,MISSOURI,MO,McDonald County
,MISSOURI,MO,Pike County
,MISSOURI,MO,Cass County
,MISSOURI,MO,Nodaway County
,MISSOURI,MO,Jackson County
,MISSOURI,MO,Lawrence County
,MISSOURI,MO,Douglas County
,MISSOURI,MO,Douglas County
,MISSOURI,MO,Jasper County
,MISSOURI,MO,Jasper County
,MISSOURI,MO,Camden County
,MISSOURI,MO,Lafayette County
,MISSOURI,MO,Gasconade County
,MISSOURI,MO,Franklin County
,MISSOURI,MO,Osage County
,MISSOURI,MO,Osage County
,MISSOURI,MO,Montgomery County
,MISSOURI,MO,Cass County
,MISSOURI,MO,Cass County
,MISSOURI,MO,Franklin County
